SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE
102371,0,0,House / apartment,0,Cash loans
102372,0,0,House / apartment,0,Cash loans
102381,0,0,House / apartment,0,Cash loans
102383,0,0,House / apartment,0,Cash loans
102384,0,0,House / apartment,0,Cash loans
102385,0,0,House / apartment,0,Cash loans
102386,0,0,House / apartment,0,Cash loans
102392,0,0,House / apartment,0,Cash loans
102397,0,0,House / apartment,0,Cash loans
102401,0,0,House / apartment,0,Cash loans
102406,0,0,House / apartment,0,Cash loans
102411,0,0,House / apartment,0,Cash loans
102412,0,0,House / apartment,0,Cash loans
102417,0,0,House / apartment,0,Cash loans
102418,0,0,House / apartment,0,Cash loans
102424,0,0,House / apartment,0,Cash loans
102428,0,0,House / apartment,0,Cash loans
102431,0,0,House / apartment,0,Cash loans
102433,0,0,House / apartment,0,Cash loans
102438,0,0,House / apartment,0,Revolving loans
102466,0,0,House / apartment,0,Cash loans
102472,0,0,With parents,0,Cash loans
102477,0,0,House / apartment,0,Cash loans
102485,0,0,House / apartment,0,Cash loans
102488,0,0,House / apartment,0,Cash loans
102493,0,0,House / apartment,0,Cash loans
102496,0,0,House / apartment,0,Cash loans
102504,0,0,House / apartment,0,Cash loans
102505,0,0,Municipal apartment,0,Cash loans
102513,0,0,House / apartment,0,Revolving loans
102515,0,0,House / apartment,0,Cash loans
102516,0,0,House / apartment,0,Cash loans
102518,0,0,House / apartment,0,Cash loans
102524,0,0,House / apartment,0,Cash loans
102525,0,0,House / apartment,0,Cash loans
102526,0,0,House / apartment,0,Revolving loans
102530,0,0,House / apartment,0,Cash loans
102537,0,0,House / apartment,0,Cash loans
102540,0,0,House / apartment,0,Cash loans
102541,0,0,House / apartment,0,Cash loans
102546,0,0,House / apartment,0,Cash loans
102547,0,0,House / apartment,0,Cash loans
102548,0,0,House / apartment,0,Cash loans
102550,0,0,House / apartment,0,Cash loans
102552,1,0,House / apartment,0,Cash loans
102553,0,0,House / apartment,0,Cash loans
102554,1,0,House / apartment,0,Cash loans
102565,0,0,House / apartment,0,Cash loans
102569,1,0,House / apartment,0,Revolving loans
102570,0,0,House / apartment,0,Cash loans
102572,0,0,House / apartment,0,Cash loans
102573,0,0,House / apartment,0,Cash loans
102574,0,0,House / apartment,0,Cash loans
102577,0,0,House / apartment,0,Revolving loans
102578,0,0,House / apartment,0,Cash loans
102579,0,0,House / apartment,0,Cash loans
102581,0,0,House / apartment,0,Cash loans
102585,0,0,House / apartment,0,Cash loans
102590,0,0,House / apartment,0,Cash loans
102591,0,0,House / apartment,0,Cash loans
102593,0,0,House / apartment,0,Cash loans
102595,0,0,House / apartment,0,Cash loans
102599,0,0,House / apartment,0,Cash loans
102602,1,0,With parents,0,Revolving loans
102603,0,0,House / apartment,0,Cash loans
102606,0,0,House / apartment,0,Cash loans
102608,0,0,House / apartment,0,Cash loans
102610,0,0,House / apartment,0,Revolving loans
102616,0,0,House / apartment,0,Revolving loans
102619,0,0,House / apartment,0,Cash loans
102621,0,0,House / apartment,0,Cash loans
102623,0,0,House / apartment,0,Cash loans
102624,0,0,House / apartment,0,Cash loans
102625,0,0,House / apartment,0,Cash loans
102626,0,0,House / apartment,0,Cash loans
102631,0,0,House / apartment,0,Cash loans
102633,0,0,House / apartment,0,Cash loans
102636,0,0,House / apartment,0,Cash loans
102639,0,0,House / apartment,0,Cash loans
102643,0,0,House / apartment,0,Cash loans
102645,0,0,House / apartment,0,Cash loans
102646,1,0,With parents,0,Cash loans
102651,0,0,House / apartment,0,Revolving loans
102656,0,0,House / apartment,0,Cash loans
102663,0,0,House / apartment,0,Cash loans
102667,0,0,House / apartment,0,Cash loans
102668,0,0,House / apartment,0,Revolving loans
102670,0,0,House / apartment,0,Cash loans
102677,0,0,House / apartment,0,Cash loans
102678,0,1,House / apartment,0,Revolving loans
102679,0,0,House / apartment,0,Cash loans
102680,0,0,House / apartment,0,Cash loans
102681,0,0,House / apartment,0,Cash loans
102686,0,0,House / apartment,0,Cash loans
102691,0,0,House / apartment,0,Cash loans
102705,0,0,House / apartment,0,Cash loans
102707,0,0,Co-op apartment,0,Cash loans
102709,0,0,House / apartment,0,Cash loans
102718,0,0,House / apartment,0,Revolving loans
102723,0,0,House / apartment,0,Cash loans
102730,0,0,House / apartment,0,Cash loans
102732,0,0,House / apartment,0,Cash loans
102734,0,0,House / apartment,0,Cash loans
102735,0,0,House / apartment,0,Revolving loans
102736,0,0,House / apartment,0,Cash loans
102737,0,0,House / apartment,0,Cash loans
102738,0,0,House / apartment,0,Cash loans
102741,0,0,With parents,0,Revolving loans
102747,0,0,House / apartment,0,Cash loans
102751,0,0,House / apartment,0,Cash loans
102768,0,0,House / apartment,0,Cash loans
102769,0,0,House / apartment,0,Cash loans
102774,0,0,House / apartment,0,Cash loans
102777,0,0,House / apartment,0,Cash loans
102778,0,0,House / apartment,0,Cash loans
102779,0,0,House / apartment,0,Cash loans
102781,0,0,Municipal apartment,0,Cash loans
102785,0,0,Co-op apartment,0,Cash loans
102786,0,0,House / apartment,0,Cash loans
102787,0,0,House / apartment,0,Cash loans
102788,0,0,House / apartment,0,Cash loans
102793,0,0,House / apartment,0,Cash loans
102795,1,0,House / apartment,0,Cash loans
102796,0,0,House / apartment,0,Cash loans
102803,0,0,House / apartment,0,Cash loans
102808,0,0,House / apartment,0,Cash loans
102812,0,0,Co-op apartment,0,Revolving loans
102819,0,0,House / apartment,0,Cash loans
102821,0,0,House / apartment,0,Cash loans
102823,0,0,House / apartment,0,Cash loans
102824,0,0,House / apartment,0,Cash loans
102831,0,0,House / apartment,0,Cash loans
102834,0,0,House / apartment,0,Cash loans
102835,0,0,House / apartment,0,Cash loans
102836,0,0,House / apartment,0,Cash loans
102841,0,0,House / apartment,0,Cash loans
102842,0,0,House / apartment,0,Cash loans
102844,0,0,House / apartment,0,Cash loans
102849,0,0,House / apartment,0,Cash loans
102850,0,0,With parents,0,Revolving loans
102855,0,0,House / apartment,0,Cash loans
102858,0,0,House / apartment,0,Cash loans
102865,0,0,House / apartment,0,Cash loans
102873,0,0,House / apartment,0,Cash loans
102877,0,0,Municipal apartment,0,Cash loans
102881,0,0,House / apartment,0,Cash loans
102883,0,0,House / apartment,0,Cash loans
102885,0,0,House / apartment,0,Cash loans
102888,0,0,House / apartment,0,Cash loans
102890,0,0,House / apartment,0,Cash loans
102893,0,0,House / apartment,0,Cash loans
102899,0,0,House / apartment,0,Cash loans
102906,0,0,House / apartment,0,Cash loans
102913,0,0,House / apartment,0,Cash loans
102928,1,0,House / apartment,0,Cash loans
102934,0,0,House / apartment,0,Cash loans
102936,0,0,Municipal apartment,0,Cash loans
102938,0,0,House / apartment,0,Cash loans
102941,0,0,House / apartment,0,Cash loans
102949,0,0,House / apartment,0,Cash loans
102950,0,0,House / apartment,0,Cash loans
102951,0,0,House / apartment,0,Cash loans
102953,0,0,House / apartment,0,Cash loans
102956,0,0,House / apartment,0,Cash loans
102961,0,0,House / apartment,0,Cash loans
102962,0,0,House / apartment,0,Cash loans
102970,0,0,House / apartment,0,Cash loans
102972,0,0,House / apartment,0,Cash loans
102984,0,0,House / apartment,0,Cash loans
102986,0,0,House / apartment,0,Cash loans
102993,0,0,House / apartment,0,Cash loans
102998,0,0,House / apartment,0,Cash loans
103006,0,0,House / apartment,0,Cash loans
103007,0,0,House / apartment,0,Cash loans
103009,0,0,With parents,0,Cash loans
103015,0,0,House / apartment,0,Cash loans
103018,1,0,Municipal apartment,0,Revolving loans
103020,0,0,House / apartment,0,Cash loans
103024,0,0,House / apartment,0,Cash loans
103026,0,0,House / apartment,0,Cash loans
103033,0,0,House / apartment,0,Cash loans
103043,0,0,House / apartment,0,Cash loans
103047,0,0,House / apartment,0,Cash loans
103048,0,0,House / apartment,0,Revolving loans
103049,0,0,House / apartment,0,Cash loans
103054,0,0,House / apartment,0,Cash loans
103055,0,0,House / apartment,0,Cash loans
103057,0,0,House / apartment,0,Cash loans
103058,0,0,House / apartment,0,Cash loans
103066,0,0,House / apartment,0,Cash loans
103080,0,0,Municipal apartment,0,Cash loans
103088,0,0,House / apartment,0,Cash loans
103089,0,0,House / apartment,0,Cash loans
103091,0,0,House / apartment,0,Cash loans
103094,0,0,House / apartment,0,Cash loans
103098,1,0,House / apartment,0,Cash loans
103099,0,0,House / apartment,0,Cash loans
103104,0,0,House / apartment,0,Cash loans
103110,0,0,House / apartment,0,Cash loans
103115,0,0,With parents,0,Cash loans
103122,0,0,House / apartment,0,Cash loans
103126,0,0,House / apartment,0,Cash loans
103127,0,0,House / apartment,0,Cash loans
103128,0,0,House / apartment,0,Cash loans
103130,0,0,House / apartment,0,Cash loans
103135,0,0,House / apartment,0,Cash loans
103139,0,0,House / apartment,0,Cash loans
103149,0,0,House / apartment,0,Cash loans
103153,0,0,House / apartment,0,Cash loans
103161,1,0,House / apartment,0,Cash loans
103165,0,0,With parents,0,Cash loans
103167,0,0,With parents,0,Cash loans
103170,0,0,House / apartment,0,Cash loans
103174,0,0,House / apartment,0,Cash loans
103178,0,0,House / apartment,0,Cash loans
103179,0,0,House / apartment,0,Revolving loans
103189,1,0,House / apartment,0,Cash loans
103191,0,0,House / apartment,0,Cash loans
103200,0,0,House / apartment,0,Cash loans
103210,1,0,House / apartment,0,Cash loans
103213,0,0,Rented apartment,0,Cash loans
103223,0,0,House / apartment,0,Revolving loans
103225,0,0,House / apartment,0,Cash loans
103233,0,0,House / apartment,0,Cash loans
103235,0,0,House / apartment,0,Cash loans
103236,0,0,Rented apartment,0,Cash loans
103237,0,0,House / apartment,0,Cash loans
103244,0,0,House / apartment,0,Cash loans
103245,0,0,House / apartment,0,Cash loans
103261,0,0,House / apartment,0,Cash loans
103262,0,1,House / apartment,0,Cash loans
103264,0,0,House / apartment,0,Cash loans
103266,0,0,House / apartment,0,Cash loans
103270,0,0,Office apartment,0,Cash loans
103275,0,0,House / apartment,0,Cash loans
103276,0,0,House / apartment,0,Revolving loans
103277,0,0,House / apartment,0,Cash loans
103278,0,0,House / apartment,0,Cash loans
103281,0,0,House / apartment,0,Cash loans
103285,0,0,House / apartment,0,Cash loans
103289,0,0,House / apartment,0,Cash loans
103293,0,0,House / apartment,0,Cash loans
103294,0,1,House / apartment,0,Cash loans
103296,0,0,House / apartment,0,Cash loans
103299,0,0,House / apartment,0,Cash loans
103305,0,0,House / apartment,0,Revolving loans
103308,0,0,House / apartment,0,Cash loans
103310,0,0,House / apartment,0,Cash loans
103312,1,0,House / apartment,0,Cash loans
103314,0,0,House / apartment,0,Cash loans
103321,0,0,House / apartment,0,Cash loans
103326,0,0,Municipal apartment,0,Cash loans
103327,0,0,House / apartment,0,Cash loans
103328,1,0,House / apartment,0,Cash loans
103331,0,0,With parents,0,Cash loans
103332,0,0,House / apartment,0,Cash loans
103333,0,0,House / apartment,0,Cash loans
103340,0,0,Office apartment,0,Cash loans
103343,0,0,House / apartment,0,Cash loans
103349,0,0,House / apartment,0,Cash loans
103354,0,0,House / apartment,0,Cash loans
103358,0,0,With parents,0,Cash loans
103360,0,0,House / apartment,0,Cash loans
103362,0,0,House / apartment,0,Revolving loans
103364,0,0,Municipal apartment,0,Revolving loans
103374,0,0,House / apartment,0,Cash loans
103375,0,0,House / apartment,0,Cash loans
103379,0,0,House / apartment,0,Cash loans
103380,0,0,House / apartment,0,Cash loans
103382,0,0,House / apartment,0,Cash loans
103386,0,0,House / apartment,0,Cash loans
103389,0,0,House / apartment,0,Cash loans
103391,0,0,House / apartment,0,Cash loans
103399,0,0,House / apartment,0,Cash loans
103401,0,0,House / apartment,0,Cash loans
103403,0,0,Office apartment,0,Cash loans
103405,0,0,House / apartment,0,Cash loans
103411,0,0,House / apartment,0,Cash loans
103413,0,0,House / apartment,0,Cash loans
103417,0,0,House / apartment,0,Cash loans
103419,0,0,House / apartment,0,Cash loans
103423,0,0,House / apartment,0,Cash loans
103425,0,0,Rented apartment,0,Cash loans
103427,0,0,House / apartment,0,Cash loans
103434,0,0,House / apartment,0,Cash loans
103438,0,0,Municipal apartment,0,Cash loans
103439,0,0,House / apartment,0,Revolving loans
103445,0,0,House / apartment,0,Cash loans
103464,0,0,House / apartment,0,Cash loans
103467,0,0,House / apartment,0,Cash loans
103469,0,1,House / apartment,0,Revolving loans
103477,0,0,House / apartment,0,Cash loans
103483,0,0,House / apartment,0,Cash loans
103488,0,0,House / apartment,0,Cash loans
103489,0,0,House / apartment,0,Cash loans
103491,0,0,House / apartment,0,Cash loans
103495,0,1,House / apartment,0,Cash loans
103499,0,0,Rented apartment,0,Cash loans
103505,0,0,House / apartment,0,Cash loans
103506,0,0,House / apartment,0,Cash loans
103508,0,0,House / apartment,0,Cash loans
103510,0,0,House / apartment,0,Cash loans
103518,0,0,House / apartment,0,Cash loans
103519,0,0,House / apartment,0,Cash loans
103521,0,0,House / apartment,0,Cash loans
103522,0,0,House / apartment,0,Cash loans
103527,0,0,House / apartment,0,Cash loans
103528,0,0,Rented apartment,0,Cash loans
103538,0,0,House / apartment,0,Cash loans
103539,0,0,Municipal apartment,0,Cash loans
103543,0,0,House / apartment,0,Cash loans
103547,0,0,House / apartment,0,Cash loans
103552,0,0,House / apartment,0,Cash loans
103554,0,0,House / apartment,0,Cash loans
103555,0,0,With parents,0,Cash loans
103556,0,0,House / apartment,0,Cash loans
103559,0,0,House / apartment,0,Revolving loans
103561,0,0,House / apartment,0,Revolving loans
103565,0,0,House / apartment,0,Cash loans
103576,0,0,House / apartment,0,Cash loans
103587,0,0,House / apartment,0,Cash loans
103590,0,0,House / apartment,0,Cash loans
103602,0,0,With parents,0,Revolving loans
103611,0,0,Municipal apartment,0,Cash loans
103619,1,0,With parents,0,Cash loans
103623,0,0,House / apartment,0,Cash loans
103630,0,0,House / apartment,0,Revolving loans
103632,0,0,House / apartment,0,Cash loans
103637,0,0,House / apartment,0,Cash loans
103645,0,0,House / apartment,0,Cash loans
103646,0,0,House / apartment,0,Cash loans
103653,0,0,House / apartment,0,Cash loans
103655,0,0,House / apartment,0,Cash loans
103657,0,1,With parents,0,Cash loans
103660,0,0,House / apartment,0,Cash loans
103661,0,0,House / apartment,0,Cash loans
103667,0,0,House / apartment,0,Cash loans
103670,0,0,House / apartment,0,Cash loans
103671,1,1,With parents,0,Cash loans
103673,0,0,House / apartment,0,Revolving loans
103677,0,0,House / apartment,0,Cash loans
103688,0,0,House / apartment,0,Cash loans
103692,0,0,House / apartment,0,Cash loans
103693,0,0,House / apartment,0,Cash loans
103698,0,0,House / apartment,0,Cash loans
103703,0,0,House / apartment,0,Revolving loans
103707,0,0,House / apartment,0,Cash loans
103709,0,0,House / apartment,0,Cash loans
103716,0,0,Co-op apartment,0,Cash loans
103720,0,0,House / apartment,0,Cash loans
103729,1,0,House / apartment,0,Cash loans
103730,0,0,House / apartment,0,Cash loans
103732,0,0,House / apartment,0,Cash loans
103739,0,0,With parents,0,Cash loans
103746,0,0,House / apartment,0,Cash loans
103752,0,0,House / apartment,0,Cash loans
103754,0,0,House / apartment,0,Cash loans
103757,0,0,House / apartment,0,Cash loans
103761,0,0,House / apartment,0,Cash loans
103765,0,0,With parents,0,Revolving loans
103767,0,0,House / apartment,0,Cash loans
103775,0,0,House / apartment,0,Cash loans
103776,0,0,With parents,0,Cash loans
103778,0,0,House / apartment,0,Cash loans
103779,0,0,House / apartment,0,Cash loans
103785,0,0,House / apartment,0,Cash loans
103786,0,0,House / apartment,0,Cash loans
103793,0,0,House / apartment,0,Cash loans
103795,0,0,House / apartment,0,Cash loans
103798,0,0,House / apartment,0,Cash loans
103801,0,0,House / apartment,0,Cash loans
103820,0,0,House / apartment,0,Cash loans
103821,0,0,House / apartment,0,Cash loans
103822,0,0,House / apartment,0,Cash loans
103827,0,0,House / apartment,0,Cash loans
103833,0,0,House / apartment,0,Cash loans
103835,0,0,House / apartment,0,Cash loans
103839,0,0,With parents,0,Cash loans
103844,0,0,House / apartment,0,Cash loans
103846,0,0,House / apartment,0,Cash loans
103849,0,0,House / apartment,0,Cash loans
103852,0,0,House / apartment,0,Cash loans
103859,0,0,House / apartment,0,Cash loans
103860,0,0,House / apartment,0,Cash loans
