SK_ID_CURR,LIVE_REGION_NOT_WORK_REGION,REG_REGION_NOT_LIVE_REGION,NAME_HOUSING_TYPE,FLAG_DOCUMENT_2,NAME_CONTRACT_TYPE,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
280024,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280026,0,0,House / apartment,0,Cash loans,0,,,0.0,0.2083
280039,0,0,With parents,0,Cash loans,0,0.0,0.0,,
280048,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280049,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.5417
280053,0,0,With parents,0,Cash loans,0,,,,0.4583
280057,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280063,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280068,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280071,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280081,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280083,0,0,Office apartment,0,Revolving loans,0,,,,0.1667
280088,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280089,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280093,0,0,House / apartment,0,Cash loans,0,,,,
280105,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280109,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.125
280110,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.125
280111,0,0,House / apartment,0,Cash loans,0,0.0,6.0,,0.0417
280113,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,
280121,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280122,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280123,0,0,With parents,0,Cash loans,0,0.0,1.0,0.0,0.0417
280126,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.2917
280127,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280128,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280130,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280135,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280149,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280150,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0,0.1667
280151,0,0,House / apartment,0,Cash loans,0,,,,0.0417
280157,0,0,House / apartment,0,Revolving loans,0,1.0,0.0,0.0,0.1667
280161,0,0,House / apartment,0,Cash loans,0,,,,
280163,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280168,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280169,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.0833
280176,1,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280180,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280181,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280189,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
280192,0,0,With parents,0,Cash loans,0,0.0,0.0,,
280194,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.1667
280196,0,0,Rented apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
280204,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.3333
280207,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280209,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280212,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280217,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280220,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280225,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.125
280227,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280229,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280232,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280235,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0311,0.1667
280238,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280240,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.625
280243,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280249,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280251,0,0,With parents,0,Cash loans,0,0.0,1.0,,
280256,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280260,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280266,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,
280269,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280270,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280272,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0699,0.3333
280277,0,0,House / apartment,0,Cash loans,0,,,,0.5417
280283,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.3333
280289,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280290,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
280291,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280292,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
280294,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280297,0,0,House / apartment,0,Cash loans,0,,,,
280302,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280305,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.1667
280309,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
280320,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280330,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280335,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280336,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0233,0.1667
280337,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
280338,0,0,Rented apartment,0,Cash loans,0,,,,
280343,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280345,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280349,0,0,House / apartment,0,Cash loans,0,,,,
280357,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
280362,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280367,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.1667
280373,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,0.3333
280379,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280382,0,0,Municipal apartment,0,Cash loans,0,,,,
280383,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280386,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.3333
280390,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280391,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.5417
280392,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280395,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280400,1,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280402,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280404,1,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
280405,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0417
280408,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.1667
280410,0,0,With parents,0,Revolving loans,0,0.0,0.0,0.0116,0.0833
280411,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0
280412,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280418,1,1,With parents,0,Cash loans,0,0.0,0.0,,
280428,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
280431,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280434,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280436,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280446,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
280463,0,0,Co-op apartment,0,Cash loans,0,0.0,0.0,,0.1667
280465,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280467,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
280477,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,
280480,0,0,House / apartment,0,Revolving loans,0,,,,
280481,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280482,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280489,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
280490,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
280492,0,0,House / apartment,0,Cash loans,0,,,,
280496,0,0,House / apartment,0,Revolving loans,0,,,,
280499,0,0,House / apartment,0,Revolving loans,0,1.0,0.0,,
280501,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280502,0,0,House / apartment,0,Cash loans,0,,,,0.5833
280506,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280509,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280513,0,0,House / apartment,0,Cash loans,0,1.0,2.0,0.1087,0.1667
280516,0,0,House / apartment,0,Cash loans,0,,,0.0,0.1667
280518,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280519,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280522,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
280523,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
280529,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280530,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
280534,0,0,With parents,0,Cash loans,0,0.0,0.0,,
280535,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0233,0.125
280541,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
280543,0,0,House / apartment,0,Revolving loans,0,0.0,1.0,,
280544,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280545,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280546,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280547,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280552,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280554,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.375
280564,1,0,Rented apartment,0,Cash loans,0,0.0,0.0,,
280565,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0214,0.3333
280567,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
280568,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280570,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280571,0,0,House / apartment,0,Cash loans,1,0.0,0.0,,
280574,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.0417
280580,0,0,House / apartment,0,Cash loans,0,,,,
280581,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280585,0,0,With parents,0,Cash loans,0,0.0,1.0,0.0,0.3333
280586,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
280587,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280588,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280591,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0233,0.1667
280592,0,0,House / apartment,0,Cash loans,0,,,,
280593,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280597,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280601,0,0,House / apartment,0,Cash loans,0,,,,
280604,1,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.0833
280606,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.4583
280608,1,0,House / apartment,0,Cash loans,0,,,0.0,0.125
280609,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.3333
280614,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280620,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.375
280633,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0116,0.1667
280635,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.1667
280636,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280640,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280647,0,0,House / apartment,0,Cash loans,0,0.0,6.0,,0.1667
280649,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280652,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280654,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280655,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280659,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
280662,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.1667
280665,1,0,Municipal apartment,0,Cash loans,0,,,,
280678,0,0,House / apartment,0,Cash loans,0,,,,
280682,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,
280684,0,0,With parents,0,Cash loans,0,,,0.0,0.125
280686,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280687,0,0,House / apartment,0,Cash loans,0,,,,
280692,0,0,With parents,0,Cash loans,0,0.0,0.0,,0.3333
280695,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280696,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0039,0.3333
280697,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280701,0,0,House / apartment,0,Cash loans,0,,,,
280702,0,0,House / apartment,0,Cash loans,0,,,,
280704,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
280708,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280710,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0417
280712,0,0,House / apartment,0,Cash loans,0,,,,
280713,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
280722,0,0,Office apartment,0,Revolving loans,0,,,0.0,0.0833
280727,0,0,House / apartment,0,Revolving loans,0,0.0,3.0,0.0039,0.1667
280728,0,0,House / apartment,0,Cash loans,0,,,,
280730,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0078,0.375
280731,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280735,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280740,0,0,With parents,0,Cash loans,0,0.0,0.0,0.0116,0.3333
280741,0,0,With parents,0,Cash loans,0,0.0,0.0,,
280753,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
280755,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280757,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280762,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.0417
280764,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
280767,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0078,0.1667
280768,0,0,With parents,0,Cash loans,0,1.0,0.0,0.3067,0.75
280774,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280775,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280776,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280779,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280780,0,0,House / apartment,0,Cash loans,0,1.0,1.0,,
280783,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.1667
280786,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.375
280788,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
280790,0,0,House / apartment,0,Cash loans,0,,,,
280792,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280795,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280802,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280808,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
280810,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.125
280817,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280819,0,0,House / apartment,0,Cash loans,0,,,,
280824,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280825,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0097,0.3333
280834,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0039,0.3333
280836,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280838,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280839,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
280843,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280844,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0116,0.3333
280849,0,0,House / apartment,0,Cash loans,0,,,,
280850,0,0,House / apartment,0,Cash loans,0,,,,
280852,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280853,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280865,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
280866,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
280870,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.125
280872,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280880,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
280885,0,0,House / apartment,0,Cash loans,0,0.0,2.0,,
280889,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0417
280892,0,0,With parents,0,Cash loans,0,1.0,0.0,,
280906,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
280908,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
280909,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280911,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.1667
280912,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280919,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.125
280920,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
280924,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280935,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280936,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.1667
280942,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280944,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.3333
280945,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
280949,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280955,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.4583
280956,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280961,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.3333
280965,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280973,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
280975,0,0,House / apartment,0,Cash loans,0,,,,
280977,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
280981,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280982,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280983,0,0,House / apartment,0,Cash loans,0,,,,
280986,0,0,With parents,0,Cash loans,0,0.0,1.0,,
280987,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
280988,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280991,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.3333
280994,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
280995,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
280996,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
280997,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281000,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281010,0,0,Municipal apartment,0,Cash loans,0,,,,0.5417
281019,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0078,0.1667
281027,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281028,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
281029,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.0417
281034,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281037,0,0,Office apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
281040,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
281043,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.375
281047,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281049,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281050,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0388,0.6667
281051,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281057,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281058,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281059,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.0833
281071,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281072,0,0,Office apartment,0,Cash loans,0,0.0,0.0,,
281074,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
281077,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281088,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281090,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
281097,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281100,0,0,House / apartment,0,Revolving loans,0,0.0,3.0,,0.1667
281105,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
281121,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281122,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.375
281123,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.3333
281126,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,0.3333
281129,0,0,With parents,0,Revolving loans,0,0.0,0.0,,
281130,0,0,House / apartment,0,Cash loans,0,,,0.0039,0.1667
281131,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281135,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0019,0.3333
281144,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0311,0.3333
281147,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.3333
281150,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281165,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.3333
281168,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281173,0,0,House / apartment,0,Cash loans,0,,,,
281175,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
281182,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281186,0,0,With parents,0,Cash loans,0,,,,
281188,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281190,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281193,0,0,Municipal apartment,0,Cash loans,0,0.0,4.0,,0.0417
281197,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
281199,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
281207,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
281208,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0155,0.3333
281210,0,1,With parents,0,Cash loans,0,0.0,0.0,,
281214,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281216,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
281219,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0
281228,0,0,House / apartment,0,Cash loans,0,,,,
281230,0,0,House / apartment,0,Revolving loans,0,,,0.0078,0.0833
281238,0,0,House / apartment,0,Cash loans,0,,,0.0078,0.0833
281239,0,0,House / apartment,0,Cash loans,0,0.0,1.0,,
281240,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281241,0,0,House / apartment,0,Cash loans,0,0.0,3.0,,0.5417
281243,0,0,House / apartment,0,Cash loans,0,,,,
281244,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,0.0,0.2083
281248,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.0
281259,0,0,With parents,0,Cash loans,0,0.0,7.0,0.0427,0.375
281264,1,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281272,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281279,0,0,House / apartment,0,Cash loans,0,1.0,0.0,,
281282,0,0,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.625
281286,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281289,1,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0039,0.375
281292,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,0.3333
281293,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281294,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281295,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
281296,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0417
281297,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.1667
281299,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
281300,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.0833
281305,0,0,Municipal apartment,0,Cash loans,0,1.0,0.0,0.0116,0.375
281310,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,0.6667
281313,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
281315,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.375
281317,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
281318,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281330,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.3333
281333,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281342,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0078,0.3333
281344,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281345,0,1,House / apartment,0,Cash loans,0,0.0,0.0,,
281346,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281356,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
281368,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,0.0833
281374,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0233,0.4583
281377,0,0,House / apartment,0,Revolving loans,0,0.0,0.0,,
281378,0,0,House / apartment,0,Cash loans,0,0.0,0.0,,
281379,0,1,House / apartment,0,Cash loans,0,0.0,1.0,0.0,0.1667
281390,0,0,Municipal apartment,0,Cash loans,0,0.0,0.0,,
281391,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.3333
281392,0,0,House / apartment,0,Cash loans,0,0.0,0.0,0.0,0.1667
