SK_ID_CURR,FLAG_DOCUMENT_19,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,NONLIVINGAPARTMENTS_MEDI,FLOORSMAX_MODE
102591,Nay,0.0,0.0,,
102593,Nay,0.0,0.0,0.0466,0.375
102595,Nay,0.0,0.0,,
102599,Nay,,,0.0,0.125
102602,Nay,0.0,0.0,0.0311,0.3333
102603,Nay,0.0,0.0,,
102606,Nay,0.0,2.0,,
102608,Nay,0.0,0.0,,
102610,Nay,0.0,0.0,0.0116,0.3333
102616,Nay,0.0,0.0,,0.1667
102619,Nay,0.0,0.0,,
102621,Nay,0.0,0.0,,
102623,Nay,0.0,0.0,,
102624,Nay,0.0,1.0,,
102625,Nay,0.0,0.0,0.0,0.1667
102626,Nay,0.0,2.0,0.0039,0.1667
102631,Nay,0.0,0.0,,
102633,Nay,0.0,0.0,,0.0833
102636,Nay,0.0,0.0,,
102639,Nay,0.0,0.0,,
102643,Nay,0.0,1.0,0.0,0.5417
102645,Nay,0.0,1.0,,0.375
102646,Nay,0.0,0.0,,
102651,Nay,0.0,0.0,,
102656,Nay,,,0.0,0.1667
102663,Nay,,,,
102667,Nay,,,0.0039,0.625
102668,Nay,0.0,0.0,,
102670,Nay,,,,
102677,Nay,0.0,0.0,0.0,0.1667
102678,Nay,0.0,0.0,,0.1667
102679,Nay,0.0,1.0,0.0,0.1667
102680,Nay,0.0,1.0,,
102681,Nay,0.0,0.0,,
102686,Nay,0.0,3.0,,0.375
102691,Nay,0.0,0.0,,0.0833
102705,Nay,0.0,0.0,0.0116,0.3333
102707,Nay,0.0,0.0,0.0,0.1667
102709,Nay,0.0,0.0,,
102718,Nay,0.0,0.0,0.0078,0.1667
102723,Nay,,,0.0,0.1667
102730,Nay,0.0,1.0,,
102732,Nay,,,,
102734,Nay,0.0,0.0,,0.625
102735,Nay,0.0,0.0,,
102736,Nay,1.0,0.0,0.0039,0.3333
102737,Nay,0.0,2.0,0.0019,0.5417
102738,Nay,,,0.0039,0.1667
102741,Nay,0.0,0.0,,0.3333
102747,Nay,0.0,0.0,,
102751,Nay,0.0,0.0,,
102768,Nay,0.0,1.0,0.0,0.125
102769,Nay,0.0,0.0,,
102774,Nay,0.0,1.0,0.0,0.125
102777,Nay,0.0,0.0,,
102778,Nay,,,,
102779,Nay,0.0,0.0,,
102781,Nay,0.0,0.0,,0.0833
102785,Nay,0.0,1.0,,0.3333
102786,Nay,0.0,0.0,,
102787,Nay,0.0,0.0,,
102788,Nay,0.0,0.0,0.0039,0.1667
102793,Nay,0.0,1.0,,0.1667
102795,Nay,,,,
102796,Nay,0.0,0.0,,
102803,Nay,0.0,0.0,,0.1667
102808,Nay,0.0,0.0,,0.1667
102812,Nay,0.0,0.0,,
102819,Nay,0.0,0.0,0.0,0.1667
102821,Nay,0.0,0.0,0.0,0.1667
102823,Nay,0.0,1.0,0.0,0.1667
102824,Nay,0.0,0.0,,
102831,Nay,0.0,0.0,,
102834,Nay,0.0,0.0,,0.1667
102835,Nay,0.0,0.0,0.0311,0.3333
102836,Nay,0.0,0.0,,0.1667
102841,Nay,0.0,0.0,0.0,0.0417
102842,Nay,1.0,0.0,,
102844,Nay,0.0,0.0,0.0039,0.1667
102849,Nay,0.0,0.0,,
102850,Nay,0.0,0.0,,
102855,Nay,0.0,0.0,0.0039,0.1667
102858,Nay,0.0,0.0,,
102865,Nay,0.0,0.0,,
102873,Nay,0.0,0.0,0.0,0.1667
102877,Nay,0.0,0.0,,0.2917
102881,Nay,0.0,4.0,,
102883,Nay,1.0,0.0,,
102885,Nay,1.0,0.0,,0.125
102888,Nay,0.0,0.0,,
102890,Nay,0.0,0.0,,
102893,Nay,0.0,0.0,0.0,0.2917
102899,Nay,0.0,0.0,,0.1667
102906,Nay,0.0,0.0,,0.3333
102913,Nay,,,,
102928,Nay,0.0,0.0,,
102934,Nay,0.0,0.0,0.0,0.3333
102936,Nay,0.0,0.0,,0.0417
102938,Nay,0.0,0.0,,0.0417
102941,Nay,0.0,0.0,0.0039,0.1667
102949,Nay,1.0,0.0,0.0039,0.1667
102950,Nay,0.0,0.0,0.0,0.3333
102951,Nay,0.0,0.0,0.0078,0.375
102953,Nay,,,0.0,0.1667
102956,Nay,0.0,0.0,,
102961,Nay,0.0,2.0,,0.625
102962,Nay,0.0,0.0,0.0,0.1667
102970,Nay,0.0,0.0,,
102972,Nay,0.0,0.0,,
102984,Nay,0.0,0.0,,0.1667
102986,Nay,0.0,0.0,,
102993,Nay,0.0,0.0,,
102998,Nay,0.0,0.0,,
103006,Nay,0.0,0.0,,0.125
103007,Nay,0.0,0.0,,
103009,Nay,0.0,0.0,0.0,0.1667
103015,Nay,0.0,0.0,,
103018,Nay,0.0,0.0,,
103020,Nay,0.0,0.0,,
103024,Nay,1.0,0.0,0.0,0.1667
103026,Nay,0.0,0.0,,
103033,Nay,1.0,1.0,0.0,0.1667
103043,Nay,0.0,0.0,,
103047,Nay,0.0,0.0,0.0,0.1667
103048,Nay,0.0,0.0,0.0039,0.1667
103049,Nay,0.0,0.0,0.0039,0.3333
103054,Nay,0.0,0.0,,
103055,Nay,0.0,1.0,,
103057,Nay,0.0,0.0,0.0039,0.3333
103058,Nay,0.0,1.0,,
103066,Nay,0.0,1.0,,0.0417
103080,Nay,0.0,0.0,0.0155,0.375
103088,Nay,0.0,0.0,,
103089,Nay,,,0.0,0.1667
103091,Nay,0.0,0.0,0.0,0.125
103094,Nay,0.0,0.0,0.0505,0.125
103098,Nay,0.0,0.0,0.0,0.1667
103099,Nay,0.0,1.0,,
103104,Nay,0.0,0.0,,
103110,Nay,0.0,0.0,0.0078,0.1667
103115,Nay,0.0,0.0,,
103122,Nay,0.0,0.0,,
103126,Nay,0.0,0.0,,0.0417
103127,Nay,0.0,0.0,,
103128,Nay,0.0,0.0,,
103130,Nay,,,0.0,0.3333
103135,Nay,0.0,0.0,,0.3333
103139,Nay,,,,
103149,Nay,0.0,0.0,0.0,0.3333
103153,Nay,0.0,1.0,,0.1667
103161,Nay,0.0,0.0,,0.3333
103165,Nay,0.0,0.0,0.0,0.5417
103167,Nay,0.0,0.0,0.0,0.3333
103170,Nay,0.0,0.0,,0.1667
103174,Nay,0.0,2.0,,
103178,Nay,0.0,0.0,,0.4583
103179,Nay,0.0,1.0,,
103189,Nay,1.0,1.0,,
103191,Nay,,,,
103200,Nay,0.0,0.0,,
103210,Nay,0.0,0.0,,
103213,Nay,0.0,0.0,,
103223,Nay,0.0,0.0,,0.1667
103225,Nay,0.0,0.0,0.0,0.1667
103233,Nay,,,0.0,0.0417
103235,Nay,0.0,0.0,0.0039,0.0417
103236,Nay,0.0,1.0,,
103237,Nay,1.0,0.0,0.0,0.1667
103244,Nay,0.0,0.0,,
103245,Nay,0.0,0.0,,
103261,Nay,0.0,0.0,0.0,0.1667
103262,Nay,0.0,0.0,,
103264,Nay,0.0,0.0,0.0,0.0417
103266,Nay,,,,
103270,Nay,,,,0.3333
103275,Nay,0.0,0.0,,
103276,Nay,0.0,0.0,,
103277,Nay,0.0,0.0,0.0,0.3333
103278,Nay,0.0,0.0,,
103281,Nay,0.0,0.0,,0.1667
103285,Nay,0.0,0.0,,
103289,Nay,0.0,2.0,,0.1667
103293,Nay,0.0,1.0,0.0078,0.1667
103294,Nay,0.0,0.0,,
103296,Nay,,,0.0116,0.1667
103299,Nay,0.0,0.0,,0.1667
103305,Nay,0.0,0.0,,
103308,Nay,0.0,0.0,,
103310,Nay,0.0,0.0,0.0,0.1667
103312,Nay,0.0,0.0,,
103314,Nay,,,0.0116,0.25
103321,Nay,0.0,0.0,0.1436,0.6667
103326,Nay,0.0,0.0,,0.0417
103327,Nay,0.0,0.0,,0.1667
103328,Nay,0.0,0.0,0.0,0.125
103331,Nay,0.0,0.0,0.0,0.1667
103332,Nay,0.0,0.0,,0.3333
103333,Nay,0.0,0.0,,
103340,Nay,0.0,0.0,0.0,0.1667
103343,Nay,0.0,0.0,,
103349,Nay,0.0,0.0,,0.3333
103354,Nay,0.0,0.0,,
103358,Nay,1.0,0.0,0.0,0.1667
103360,Nay,0.0,0.0,,
103362,Nay,0.0,0.0,,0.1667
103364,Nay,0.0,0.0,0.0,0.1667
103374,Nay,0.0,0.0,0.0,0.1667
103375,Nay,0.0,0.0,,0.5417
103379,Nay,0.0,1.0,,
103380,Nay,0.0,0.0,,
103382,Nay,0.0,0.0,,0.1667
103386,Nay,0.0,0.0,,
103389,Nay,0.0,0.0,,
103391,Nay,0.0,0.0,,
103399,Nay,0.0,0.0,,0.0417
103401,Nay,,,,
103403,Nay,,,,
103405,Nay,0.0,0.0,,
103411,Nay,0.0,1.0,0.0,0.3333
103413,Nay,,,,0.1667
103417,Nay,0.0,1.0,,
103419,Nay,1.0,0.0,0.0,0.1667
103423,Nay,,,0.0,0.0417
103425,Nay,0.0,0.0,,
103427,Nay,,,,
103434,Nay,0.0,0.0,,
103438,Nay,0.0,0.0,0.0,0.1667
103439,Nay,0.0,0.0,,0.0833
103445,Nay,0.0,0.0,,0.125
103464,Nay,0.0,0.0,0.0233,0.5833
103467,Nay,0.0,0.0,,
103469,Nay,0.0,0.0,0.0873,0.6667
103477,Nay,0.0,1.0,0.0,0.0
103483,Nay,0.0,0.0,,
103488,Nay,0.0,0.0,,
103489,Nay,0.0,0.0,0.0,0.0417
103491,Nay,0.0,0.0,,0.3333
103495,Nay,0.0,0.0,,
103499,Nay,0.0,0.0,0.0039,0.1667
103505,Nay,0.0,0.0,,
103506,Nay,0.0,1.0,,0.3333
103508,Nay,0.0,0.0,,
103510,Nay,0.0,0.0,0.0446,0.4583
103518,Nay,0.0,0.0,,
103519,Nay,0.0,0.0,0.0,0.1667
103521,Nay,0.0,0.0,,
103522,Nay,0.0,0.0,,
103527,Nay,0.0,1.0,,
103528,Nay,0.0,0.0,,
103538,Nay,,,,
103539,Nay,0.0,0.0,0.0155,0.1667
103543,Nay,0.0,0.0,,
103547,Nay,0.0,0.0,0.0,0.1667
103552,Nay,,,0.0,0.3333
103554,Nay,0.0,0.0,,
103555,Nay,0.0,0.0,,
103556,Nay,0.0,0.0,0.0,0.0833
103559,Nay,,,,
103561,Nay,,,,
103565,Nay,,,,0.3333
103576,Nay,0.0,1.0,,
103587,Nay,1.0,0.0,,
103590,Nay,0.0,0.0,0.0,0.1667
103602,Nay,0.0,1.0,,
103611,Nay,0.0,0.0,,
103619,Nay,0.0,0.0,,
103623,Nay,0.0,0.0,,0.1667
103630,Nay,0.0,0.0,,
103632,Nay,0.0,1.0,,0.0417
103637,Nay,0.0,0.0,,
103645,Nay,0.0,0.0,,
103646,Nay,0.0,0.0,0.0116,0.3333
103653,Nay,0.0,0.0,,0.2083
103655,Nay,0.0,6.0,,0.1667
103657,Nay,0.0,1.0,0.0,0.1667
103660,Nay,0.0,0.0,0.0,0.125
103661,Nay,0.0,1.0,,
103667,Nay,,,,
103670,Nay,0.0,0.0,0.0311,0.1667
103671,Nay,0.0,0.0,,
103673,Nay,0.0,0.0,0.0,0.3333
103677,Nay,0.0,0.0,,
103688,Nay,0.0,1.0,,
103692,Nay,,,,
103693,Nay,0.0,0.0,,
103698,Nay,0.0,0.0,,
103703,Nay,0.0,0.0,,
103707,Nay,0.0,0.0,,0.1667
103709,Nay,0.0,0.0,0.0019,0.1667
103716,Nay,0.0,1.0,0.0078,0.0833
103720,Nay,0.0,0.0,0.0,0.3333
103729,Nay,,,,
103730,Nay,0.0,0.0,,0.3333
103732,Nay,,,,
103739,Nay,0.0,0.0,,
103746,Nay,0.0,0.0,0.0,0.1667
103752,Nay,0.0,0.0,,
103754,Nay,0.0,3.0,,
103757,Nay,0.0,0.0,0.0019,0.3333
103761,Nay,0.0,0.0,,
103765,Nay,0.0,0.0,,0.1667
103767,Nay,0.0,0.0,,0.5417
103775,Nay,0.0,0.0,0.0194,0.3333
103776,Nay,,,0.0,0.1667
103778,Nay,,,0.0039,0.125
103779,Nay,0.0,1.0,,0.3333
103785,Nay,0.0,2.0,,
103786,Nay,0.0,0.0,,0.1667
103793,Nay,0.0,0.0,,
103795,Nay,0.0,0.0,0.0116,0.1667
103798,Nay,0.0,0.0,,0.1667
103801,Nay,0.0,0.0,,
103820,Nay,0.0,0.0,,
103821,Nay,0.0,1.0,0.0,0.1667
103822,Nay,0.0,1.0,,0.0417
103827,Nay,0.0,0.0,,0.3333
103833,Nay,0.0,0.0,0.0039,0.1667
103835,Nay,0.0,0.0,,
103839,Nay,0.0,0.0,,
103844,Nay,0.0,0.0,,
103846,Nay,1.0,2.0,,0.1667
103849,Nay,0.0,1.0,,
103852,Nay,0.0,0.0,,
103859,Nay,,,0.0,0.1667
103860,Nay,0.0,0.0,0.0,0.3333
103863,Nay,0.0,0.0,,
103864,Nay,0.0,0.0,,
103867,Nay,0.0,0.0,,
103868,Nay,0.0,0.0,,0.1667
103869,Nay,0.0,0.0,,
103872,Nay,0.0,1.0,,0.0417
103874,Nay,0.0,0.0,,
103886,Nay,0.0,1.0,,
103887,Nay,0.0,2.0,,
103888,Nay,0.0,0.0,,
103889,Nay,0.0,0.0,0.0078,0.1667
103890,Nay,0.0,0.0,,
103892,Nay,0.0,0.0,,
103894,Nay,0.0,0.0,,
103896,Nay,0.0,0.0,,
103897,Nay,0.0,0.0,0.0,0.375
103898,Nay,,,,
103902,Nay,1.0,0.0,,0.3333
103906,Nay,0.0,0.0,,
103910,Nay,0.0,0.0,,
103912,Nay,0.0,8.0,0.0194,0.625
103917,Nay,0.0,0.0,,
103919,Nay,0.0,4.0,,0.1667
103920,Nay,0.0,1.0,,
103926,Nay,0.0,0.0,,
103928,Nay,,,,
103931,Nay,0.0,0.0,0.0039,0.1667
103942,Nay,0.0,0.0,,
103947,Nay,0.0,0.0,,
103951,Nay,0.0,0.0,0.0311,0.6667
103962,Nay,0.0,0.0,0.0311,0.3333
103964,Nay,0.0,0.0,0.0,0.3333
103967,Nay,0.0,0.0,,0.3333
103968,Nay,0.0,0.0,,
103969,Nay,0.0,0.0,,
103979,Nay,0.0,0.0,,
103991,Nay,0.0,2.0,,
103992,Nay,,,,
103994,Nay,0.0,0.0,0.0,0.0833
103995,Nay,0.0,0.0,,0.1667
104000,Nay,0.0,1.0,,
104001,Nay,,,,
104003,Nay,0.0,0.0,,0.0
104004,Nay,0.0,0.0,0.0,0.1667
104008,Nay,0.0,0.0,,
104011,Nay,0.0,0.0,,
104013,Nay,0.0,1.0,,
104018,Nay,0.0,1.0,0.0,0.1667
104023,Nay,0.0,0.0,,
104024,Nay,0.0,0.0,,
104030,Nay,0.0,0.0,,
104039,Nay,0.0,0.0,0.0,0.1667
104046,Nay,0.0,1.0,,
104060,Nay,0.0,0.0,,
104070,Nay,,,,
104074,Nay,0.0,0.0,,
104075,Nay,0.0,0.0,,
104081,Nay,0.0,0.0,,
104085,Nay,,,,
104090,Nay,,,,
104091,Nay,0.0,0.0,,
104094,Nay,0.0,0.0,,
104099,Nay,0.0,0.0,,
104108,Nay,0.0,0.0,,
104117,Nay,0.0,0.0,,0.1667
104127,Nay,0.0,0.0,0.0116,0.1667
104129,Nay,0.0,1.0,,
104130,Nay,0.0,0.0,0.0058,0.0417
104133,Nay,0.0,0.0,,0.6667
104134,Nay,0.0,0.0,,
104137,Nay,0.0,0.0,,
104138,Nay,0.0,0.0,0.0039,0.1667
104141,Nay,0.0,0.0,,
104143,Nay,,,,
104144,Nay,,,,
104146,Nay,0.0,0.0,,
104151,Nay,0.0,0.0,,
104152,Nay,1.0,0.0,0.0,0.375
104158,Nay,0.0,0.0,,
104169,Nay,0.0,0.0,,0.1667
104174,Nay,0.0,0.0,,
104177,Nay,0.0,1.0,0.0,0.375
104181,Nay,,,,0.0
104182,Nay,0.0,0.0,,0.1667
104186,Nay,0.0,2.0,,
104187,Nay,0.0,0.0,,
104192,Nay,0.0,0.0,,
104193,Nay,0.0,0.0,,
104194,Nay,0.0,3.0,,0.3333
104199,Nay,0.0,0.0,,
104200,Nay,,,0.0116,0.1667
104201,Nay,0.0,0.0,0.0699,0.3333
104212,Nay,0.0,0.0,0.0,0.1667
104213,Nay,0.0,0.0,0.0,0.3333
104214,Nay,,,,
104217,Nay,0.0,0.0,0.0,0.3333
104221,Nay,0.0,0.0,0.0,0.1667
104227,Nay,0.0,0.0,,
104231,Nay,0.0,0.0,,0.3333
104232,Nay,0.0,0.0,,0.1667
104235,Nay,0.0,8.0,,
104239,Nay,,,,
104240,Nay,,,,
104241,Nay,0.0,0.0,,0.1667
104242,Nay,0.0,0.0,0.0,0.1667
104243,Nay,0.0,0.0,0.0019,0.3333
104249,Nay,0.0,1.0,,0.0
104251,Nay,0.0,0.0,0.0,0.1667
104259,Nay,0.0,0.0,,
104264,Nay,0.0,0.0,0.0,0.1667
104266,Nay,0.0,1.0,,
104267,Nay,,,,
104269,Nay,0.0,0.0,,
104275,Nay,0.0,0.0,0.0,0.0
104276,Nay,0.0,1.0,0.0,0.3333
104291,Nay,,,,
104293,Nay,0.0,0.0,,
104307,Nay,0.0,0.0,,
104310,Nay,0.0,0.0,0.0,0.1667
104311,Nay,0.0,0.0,0.0019,0.0833
104314,Nay,0.0,0.0,,
104322,Nay,,,,
104323,Nay,0.0,1.0,,
104331,Nay,0.0,0.0,,0.3333
104336,Nay,0.0,0.0,0.0116,0.3333
104337,Nay,0.0,0.0,,0.0417
104340,Nay,0.0,0.0,0.0,0.4583
104342,Nay,0.0,0.0,0.0078,0.3333
104347,Nay,0.0,0.0,,0.1667
104349,Nay,0.0,0.0,,
104361,Nay,0.0,0.0,0.0,0.1667
104363,Nay,0.0,0.0,,
104371,Nay,0.0,2.0,,0.0417
104378,Nay,,,0.0039,0.125
104382,Nay,,,,0.375
104385,Nay,0.0,0.0,,
104386,Nay,0.0,0.0,,
104387,Nay,0.0,0.0,0.0,0.1667
104388,Nay,0.0,0.0,,0.1667
104389,Nay,0.0,0.0,,0.1667
104390,Nay,0.0,1.0,,
104393,Nay,0.0,0.0,,
104399,Nay,0.0,0.0,,
104404,Nay,0.0,0.0,,0.1667
104414,Nay,0.0,0.0,,
104416,Nay,1.0,1.0,,
104421,Nay,0.0,1.0,,
104428,Nay,0.0,1.0,,
104429,Nay,,,,
104431,Nay,,,,
104433,Nay,0.0,1.0,0.0039,0.3333
104440,Nay,0.0,0.0,,
104442,Nay,0.0,0.0,,
104444,Nay,0.0,0.0,,
104448,Nay,0.0,0.0,,0.5417
104450,Nay,0.0,1.0,0.0039,0.875
104454,Nay,0.0,2.0,0.0,0.0417
104455,Nay,0.0,1.0,0.0,0.1667
104462,Nay,0.0,0.0,0.0,0.125
104463,Nay,0.0,0.0,,
104468,Nay,0.0,1.0,,
104470,Nay,0.0,0.0,,0.1667
104471,Nay,0.0,0.0,,
104474,Nay,0.0,0.0,,
104478,Nay,,,0.0,0.375
104488,Nay,0.0,0.0,0.0,0.3333
104489,Nay,0.0,0.0,0.0,0.1667
104492,Nay,0.0,0.0,,
104493,Nay,0.0,0.0,0.0,0.1667
104504,Nay,0.0,0.0,0.0,0.3333
104511,Nay,0.0,1.0,,
104515,Nay,,,,
104525,Nay,0.0,3.0,0.0,0.1667
104536,Nay,0.0,0.0,,
104537,Nay,,,,
104540,Nay,0.0,0.0,0.0,0.3333
104545,Nay,0.0,3.0,0.0,0.1667
104548,Nay,0.0,0.0,0.0039,0.3333
104550,Nay,0.0,0.0,,
104551,Nay,0.0,0.0,0.0039,0.3333
104556,Nay,0.0,0.0,,
104557,Nay,,,,
104558,Nay,0.0,0.0,0.0,0.1667
104561,Nay,0.0,0.0,0.0,0.1667
104566,Nay,0.0,0.0,,
104567,Nay,0.0,0.0,,0.375
104575,Nay,0.0,0.0,,
104581,Nay,0.0,0.0,,
104586,Nay,0.0,0.0,0.0,0.1667
104592,Nay,,,,0.125
104597,Nay,0.0,0.0,0.0,0.375
104601,Nay,,,0.0,0.1667
104603,Nay,0.0,0.0,,0.3333
104605,Nay,0.0,0.0,,
104606,Nay,,,0.1242,0.3333
104608,Nay,,,,
104609,Nay,0.0,1.0,0.0019,0.0417
104614,Nay,0.0,0.0,,
104615,Nay,0.0,0.0,,0.2083
104628,Nay,0.0,0.0,,0.0417
104630,Nay,0.0,2.0,0.0,0.1667
104638,Nay,0.0,0.0,,0.0417
104641,Nay,,,,
104642,Nay,,,,0.1667
104648,Nay,0.0,0.0,,
104649,Nay,0.0,0.0,,
104653,Nay,0.0,0.0,,0.3333
104655,Nay,0.0,0.0,,
104660,Nay,0.0,0.0,,
104661,Nay,,,,
104665,Nay,0.0,1.0,0.0,0.1667
104672,Nay,0.0,0.0,0.0078,0.1667
104674,Nay,1.0,1.0,,
104682,Nay,1.0,0.0,,0.1667
104693,Nay,0.0,1.0,,
104695,Nay,,,,
104705,Nay,0.0,0.0,,
104716,Nay,0.0,0.0,,
104723,Nay,0.0,0.0,,
104727,Nay,0.0,0.0,,
104729,Nay,0.0,0.0,0.0,0.1667
104732,Nay,0.0,2.0,0.0,0.5417
104733,Nay,0.0,0.0,,
104738,Nay,0.0,0.0,,
104750,Nay,0.0,0.0,,
104756,Nay,0.0,0.0,0.0019,0.375
104758,Nay,0.0,0.0,,
104763,Nay,0.0,0.0,,
104764,Nay,0.0,0.0,0.0155,0.3333
104765,Nay,0.0,0.0,0.0078,0.1667
104782,Nay,0.0,0.0,0.0,0.1667
104786,Nay,0.0,1.0,,0.3333
104787,Nay,0.0,0.0,,
104792,Nay,0.0,0.0,,0.0417
104801,Nay,0.0,0.0,0.0,0.1667
104802,Nay,0.0,0.0,,0.3333
104804,Nay,0.0,0.0,,
104805,Nay,0.0,2.0,,0.0417
104808,Nay,0.0,0.0,,
104813,Nay,0.0,0.0,,
104818,Nay,0.0,1.0,0.0,0.1667
104820,Nay,0.0,0.0,,
104823,Nay,0.0,0.0,0.0,0.1667
104824,Nay,0.0,0.0,,
104828,Nay,0.0,0.0,0.0,0.1667
104836,Nay,0.0,0.0,,
104838,Nay,,,0.0,0.1667
104841,Nay,0.0,0.0,,
104843,Nay,0.0,0.0,,
104854,Nay,,,0.0,0.1667
104855,Nay,0.0,1.0,,0.4583
104859,Nay,0.0,0.0,,
104865,Nay,0.0,0.0,,
104867,Nay,0.0,0.0,,
104869,Nay,0.0,0.0,,0.375
104875,Nay,,,,
104882,Nay,0.0,0.0,0.0,0.375
104883,Nay,,,,
104886,Nay,0.0,0.0,,
104887,Nay,0.0,1.0,,
104889,Nay,0.0,0.0,0.0,0.1667
104890,Nay,0.0,0.0,,0.0
104891,Nay,,,,
104892,Nay,0.0,0.0,,
104895,Nay,0.0,0.0,0.0,0.1667
104901,Nay,1.0,0.0,0.0,0.1667
104903,Nay,1.0,0.0,0.0116,0.375
104905,Nay,0.0,0.0,,
104909,Nay,0.0,0.0,,
104918,Nay,0.0,0.0,0.0,0.3333
104925,Nay,,,,
104929,Nay,0.0,5.0,,
104934,Nay,0.0,1.0,0.0155,0.1667
104935,Nay,0.0,0.0,,
104940,Nay,0.0,1.0,0.0,0.25
104941,Nay,0.0,0.0,0.0039,0.4583
104944,Nay,1.0,0.0,,
104946,Nay,0.0,0.0,,0.3333
104952,Nay,0.0,0.0,,0.1667
104955,Nay,0.0,0.0,,
104960,Nay,0.0,0.0,,
104966,Nay,0.0,0.0,,
104968,Nay,0.0,0.0,,
104970,Nay,0.0,0.0,,
104982,Nay,0.0,0.0,0.0039,0.4583
104986,Nay,0.0,0.0,0.0,0.375
104987,Nay,0.0,0.0,0.0,0.4583
104989,Nay,,,0.0155,0.1667
104995,Nay,0.0,0.0,,
104996,Nay,0.0,7.0,0.0078,0.625
104997,Nay,,,0.0,0.375
104999,Nay,,,,
105002,Nay,0.0,1.0,,0.3333
105003,Nay,0.0,0.0,,
105007,Nay,,,0.0,0.3333
105014,Nay,,,,0.0417
105016,Nay,0.0,0.0,,0.3333
105021,Nay,0.0,0.0,,
105031,Nay,0.0,1.0,,
105036,Nay,0.0,0.0,,
105040,Nay,0.0,0.0,0.0,0.1667
105047,Nay,0.0,0.0,0.0,0.1667
105048,Nay,0.0,0.0,,
105050,Nay,0.0,0.0,,
105058,Nay,0.0,0.0,0.0,0.3333
105061,Nay,0.0,1.0,,
105062,Nay,0.0,0.0,,0.1667
105063,Nay,0.0,0.0,0.0,0.0417
105066,Nay,0.0,0.0,,
105069,Nay,0.0,0.0,,
105070,Nay,,,0.0058,0.4583
105076,Nay,0.0,0.0,0.0039,0.1667
105078,Nay,1.0,0.0,0.0,0.1667
105080,Nay,,,,
105085,Nay,0.0,0.0,0.0,0.0833
105087,Nay,0.0,0.0,,
105102,Nay,0.0,0.0,0.0194,0.1667
105104,Nay,0.0,1.0,,
105113,Nay,0.0,0.0,,0.1667
105118,Nay,0.0,0.0,0.0,0.5417
105123,Nay,0.0,1.0,,
105127,Nay,,,0.0,0.1667
105129,Nay,0.0,0.0,,0.1667
105131,Nay,0.0,1.0,0.0058,0.625
105132,Nay,0.0,2.0,,0.1667
105136,Nay,0.0,0.0,,
105138,Nay,0.0,0.0,,
105148,Nay,0.0,1.0,,0.1667
105149,Nay,1.0,1.0,0.0,0.3333
105150,Nay,,,,
105158,Nay,0.0,0.0,,
105159,Nay,0.0,0.0,0.0078,0.1667
105161,Nay,0.0,0.0,,
105162,Nay,0.0,0.0,0.0,0.3333
105165,Nay,,,,
105166,Nay,1.0,0.0,,0.1667
105175,Nay,0.0,0.0,0.0,0.1667
105181,Nay,0.0,0.0,0.0,0.1667
105182,Nay,0.0,0.0,,0.0417
105187,Nay,0.0,2.0,0.0,0.1667
105189,Nay,0.0,0.0,,
105198,Nay,,,,0.0
105208,Nay,0.0,0.0,,0.1667
105212,Nay,0.0,0.0,0.0078,0.3333
105217,Nay,,,,
105218,Nay,,,,0.1667
105225,Nay,0.0,0.0,,
105229,Nay,0.0,1.0,,
105236,Nay,0.0,1.0,0.0,0.1667
105238,Nay,0.0,1.0,,
105241,Nay,0.0,0.0,0.0039,0.1667
105250,Nay,0.0,0.0,,
105252,Nay,0.0,0.0,,
105254,Nay,0.0,0.0,,
105262,Nay,0.0,0.0,,
105264,Nay,0.0,0.0,0.0,0.125
105269,Nay,0.0,0.0,0.0,0.0417
105270,Nay,0.0,0.0,,
105284,Nay,,,,
105285,Nay,0.0,0.0,0.0,0.3333
105288,Nay,0.0,0.0,,
105290,Nay,0.0,0.0,,0.125
105291,Nay,0.0,1.0,,0.0417
105296,Nay,0.0,0.0,,
105299,Nay,0.0,0.0,,
105300,Nay,0.0,0.0,0.0,0.3333
105303,Nay,0.0,1.0,,
105304,Nay,,,,
105307,Nay,0.0,1.0,0.1087,0.625
105313,Nay,0.0,0.0,0.0233,0.1667
105315,Nay,0.0,0.0,,
105322,Nay,0.0,0.0,,
105323,Nay,0.0,0.0,,0.375
105326,Nay,0.0,0.0,,
105328,Nay,0.0,1.0,,0.1667
105330,Nay,0.0,0.0,0.0,0.0417
105337,Nay,0.0,1.0,0.0,0.0417
105346,Nay,0.0,0.0,,0.1667
105347,Nay,0.0,0.0,,
105350,Nay,0.0,0.0,,
105352,Nay,0.0,0.0,,
105360,Nay,0.0,0.0,,0.1667
105361,Nay,0.0,0.0,0.0,0.3333
105373,Nay,0.0,2.0,0.0,0.1667
105378,Nay,0.0,0.0,,0.1667
105379,Nay,0.0,0.0,,
105381,Nay,,,0.0,0.3333
105383,Nay,0.0,0.0,,
105387,Nay,0.0,1.0,,
105389,Nay,0.0,0.0,,
105392,Nay,0.0,0.0,,
105398,Nay,0.0,0.0,,0.2917
105400,Nay,0.0,0.0,,
105401,Nay,0.0,0.0,0.0,0.4583
105416,Nay,0.0,0.0,0.0,0.1667
105420,Nay,0.0,1.0,,
105422,Nay,0.0,1.0,,
105426,Nay,0.0,1.0,,
